first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value,predicted 3 year profit
Geoff,Gwillym,Male,89,1999-02-22,Clinical Specialist,Health,Affluent Customer,N,No,8,1 Eliot Plaza,2323,NSW,Australia,4,0.91,0.91,1.1375,1.1375,760,760,0.6375,5.48659793814433
Quentin,Gerleit,Female,32,1990-09-15,Associate Professor,Manufacturing,Mass Customer,N,No,4,88 Aberg Circle,3806,VIC,Australia,8,0.52,0.52,0.52,0.442,865,865,0.55,5.48659793814433
Simonette,,Female,4,1990-04-06,VP Product Management,Manufacturing,Affluent Customer,N,Yes,6,66 Hoffman Court,2232,NSW,Australia,8,0.44,0.55,0.55,0.55,760,760,0.6375,5.48659793814433
Ange,Chitham,Female,91,1991-02-14,,Argiculture,Mass Customer,N,No,10,00003 Hoffman Pass,2560,NSW,Australia,8,0.72,0.72,0.8999999999999999,0.7649999999999999,297,297,1.030625,5.48659793814433
Janaye,Eade,Female,23,1984-12-13,Chief Design Engineer,Health,Affluent Customer,N,No,4,2782 Northridge Street,2420,NSW,Australia,3,0.82,0.82,0.82,0.82,760,760,0.6375,5.48659793814433
Martelle,Tuppeny,Female,52,1981-02-03,Marketing Assistant,Manufacturing,Mass Customer,N,No,9,261 Grayhawk Way,2226,NSW,Australia,10,0.98,0.98,1.225,1.04125,54,54,1.38125,5.48659793814433
Carry,Costi,Female,32,1972-11-26,Senior Developer,Property,Mass Customer,N,No,11,5316 Farwell Hill,2800,NSW,Australia,4,0.5,0.5,0.5,0.425,329,329,1.0,5.48659793814433
Reynold,Elman,Male,19,1940-01-18,Marketing Manager,Manufacturing,Mass Customer,N,No,9,966 Sunnyside Center,2390,NSW,Australia,2,0.74,0.74,0.74,0.629,102,102,1.28828125,5.48659793814433
Dmitri,Viant,U,62,,Paralegal,Financial Services,Affluent Customer,N,No,5,95960 Warner Parkway,3842,VIC,Australia,1,0.86,0.86,0.86,0.86,774,774,0.626875,5.48659793814433
Sonni,Milligan,Female,73,1988-03-05,Budget/Accounting Analyst III,Retail,Mass Customer,N,Yes,14,04769 Dahle Plaza,3170,VIC,Australia,9,0.74,0.925,1.15625,0.9828125,774,774,0.626875,5.48659793814433
Hanny,Treven,Female,84,1991-01-22,Associate Professor,Retail,Mass Customer,N,No,3,5 Quincy Street,4118,QLD,Australia,4,0.77,0.77,0.9625,0.818125,99,99,1.296875,5.48659793814433
Lotty,Loach,Female,76,1961-08-23,Nurse,Health,High Net Worth,N,Yes,7,78451 South Street,2380,NSW,Australia,3,0.84,1.05,1.05,1.05,871,871,0.541875,5.48659793814433
Clemmie,Bartoszewicz,Female,87,1958-07-28,Statistician IV,Financial Services,Mass Customer,N,No,8,727 Morrow Parkway,3197,VIC,Australia,9,0.66,0.66,0.8250000000000001,0.70125,865,865,0.55,5.48659793814433
Normy,Goodinge,U,5,,Associate Professor,IT,Mass Customer,N,No,4,7232 Fulton Parkway,3810,VIC,Australia,5,0.78,0.78,0.78,0.663,57,57,1.375,5.48659793814433
Arty,Strudwick,Male,85,1964-01-31,Data Coordiator,Health,Mass Customer,N,Yes,8,62 Melrose Court,2211,NSW,Australia,10,0.79,0.9875,1.234375,1.04921875,382,382,0.95,5.48659793814433
Art,Carolan,Male,1,1954-11-09,Marketing Manager,,Affluent Customer,N,Yes,11,57903 Hanson Parkway,2570,NSW,Australia,9,0.47,0.5874999999999999,0.7343749999999999,0.7343749999999999,304,304,1.025,5.48659793814433
Worthington,Cohane,Male,60,1991-01-23,Chief Design Engineer,Entertainment,High Net Worth,N,No,2,846 Daystar Lane,2000,NSW,Australia,12,0.56,0.56,0.7000000000000001,0.7000000000000001,520,520,0.8375,5.48659793814433
Vincent,Jopke,Male,6,1972-03-10,Analog Circuit Design manager,Property,Affluent Customer,N,No,16,45788 Stang Plaza,3687,VIC,Australia,3,0.41,0.41,0.41,0.41,195,195,1.1475,5.48659793814433
Ivy,Farr,Female,56,1973-07-03,Office Assistant IV,IT,High Net Worth,N,No,19,08470 Kingsford Lane,2120,NSW,Australia,11,0.58,0.58,0.725,0.725,530,530,0.8287500000000001,5.48659793814433
Dallas,Lavalde,Female,18,1998-12-19,Product Engineer,,Mass Customer,N,No,12,16898 Donald Plaza,2323,NSW,Australia,4,0.89,0.89,0.89,0.7565,530,530,0.8287500000000001,5.48659793814433
Amabel,,Female,71,1981-09-14,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,9,3128 Mallory Pass,2144,NSW,Australia,6,0.6,0.75,0.75,0.6375,530,530,0.8287500000000001,5.48659793814433
Jethro,Mertel,Male,16,1978-12-10,Software Consultant,Argiculture,Mass Customer,N,Yes,15,3460 Dapin Street,2262,NSW,Australia,6,0.81,1.0125,1.0125,0.8606250000000001,536,536,0.8250000000000001,5.48659793814433
Laurel,Devennie,Female,78,1976-09-25,VP Product Management,Manufacturing,Affluent Customer,N,No,13,069 Hoard Pass,4352,QLD,Australia,5,0.66,0.66,0.66,0.66,536,536,0.8250000000000001,5.48659793814433
Tracy,Andrejevic,U,71,,Programmer II,IT,Mass Customer,N,Yes,11,5675 Burning Wood Trail,3030,VIC,Australia,7,0.95,1.1875,1.1875,1.009375,361,361,0.9775,5.48659793814433
Morganica,Ainsbury,Female,37,1973-01-06,Senior Editor,Entertainment,High Net Worth,N,Yes,9,1 Raven Way,2151,NSW,Australia,10,0.5,0.625,0.78125,0.78125,546,546,0.8234374999999999,5.48659793814433
Beverlee,Querree,Female,42,1991-04-21,Marketing Manager,Financial Services,High Net Worth,N,Yes,12,891 Ohio Terrace,2075,NSW,Australia,12,0.41,0.5125,0.640625,0.640625,549,549,0.82,5.48659793814433
Pace,Clemonts,Male,99,1990-07-28,Media Manager IV,Retail,High Net Worth,N,No,10,335 Cambridge Hill,3122,VIC,Australia,7,0.79,0.79,0.9875,0.9875,358,358,0.98,5.48659793814433
Otis,,Male,59,1971-01-11,Electrical Engineer,Manufacturing,Affluent Customer,N,No,12,04 Oakridge Plaza,2075,NSW,Australia,11,0.68,0.68,0.8500000000000001,0.8500000000000001,358,358,0.98,5.48659793814433
Collete,Dory,Female,66,1990-01-09,Information Systems Manager,,High Net Worth,N,No,2,8625 Dakota Plaza,2210,NSW,Australia,9,0.81,0.81,1.0125,1.0125,195,195,1.1475,5.48659793814433
Mandie,Jeffryes,Female,60,1981-02-16,Business Systems Development Analyst,,High Net Worth,N,No,7,96515 Di Loreto Pass,4109,QLD,Australia,9,0.64,0.64,0.8,0.8,195,195,1.1475,5.48659793814433
Charlie,Dmych,Male,60,1950-03-31,Account Coordinator,Manufacturing,High Net Worth,N,No,13,920 Cambridge Way,2263,NSW,Australia,6,0.83,0.83,0.83,0.83,555,555,0.8125,5.48659793814433
Tanner,Terlinden,Male,84,1995-12-09,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,14,2637 Monument Trail,3106,VIC,Australia,11,0.45,0.45,0.5625,0.478125,409,409,0.925,5.48659793814433
Kamila,Parsonage,Female,80,1954-03-08,,Property,Mass Customer,N,No,5,31 Mccormick Court,4131,QLD,Australia,8,0.9,0.9,0.9,0.765,562,562,0.81,5.48659793814433
Virginia,De Antoni,Female,17,1964-03-14,Executive Secretary,Telecommunications,High Net Worth,N,Yes,12,88093 Pierstorff Plaza,2030,NSW,Australia,10,0.61,0.7625,0.953125,0.953125,563,563,0.8075,5.48659793814433
Ailyn,Howgate,Female,66,2001-09-27,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,2,197 Northport Plaza,4213,QLD,Australia,7,0.92,1.15,1.15,0.9775,568,568,0.8,5.48659793814433
Maurizio,Comi,Male,74,1996-05-30,VP Product Management,IT,Affluent Customer,N,No,10,25805 Eagan Place,2766,NSW,Australia,9,0.77,0.77,0.9625,0.9625,190,190,1.15546875,5.48659793814433
Shepherd,Dutchburn,Male,33,1976-08-12,Senior Sales Associate,Financial Services,High Net Worth,N,Yes,9,8970 Anhalt Junction,2160,NSW,Australia,9,0.97,1.2125,1.515625,1.515625,575,575,0.796875,5.48659793814433
Cordi,Thornton,Female,47,1973-01-04,Structural Engineer,Telecommunications,Mass Customer,N,No,11,2978 Mccormick Center,2028,NSW,Australia,10,0.89,0.89,1.1125,0.945625,575,575,0.796875,5.48659793814433
Judie,Pirkis,Female,2,1995-07-18,Recruiter,,Affluent Customer,N,Yes,4,6 Loftsgordon Pass,2111,NSW,Australia,11,0.45,0.5625,0.703125,0.703125,583,583,0.7875,5.48659793814433
Kiley,Grunder,Male,95,1994-04-17,Cost Accountant,Financial Services,Affluent Customer,N,Yes,1,17393 Colorado Hill,4006,QLD,Australia,8,0.59,0.7374999999999999,0.9218749999999999,0.9218749999999999,587,587,0.78625,5.48659793814433
Ethelred,Sissel,Male,83,1974-12-25,Programmer Analyst IV,Health,High Net Worth,N,No,18,65 Rutledge Parkway,2539,NSW,Australia,8,0.58,0.58,0.725,0.725,587,587,0.78625,5.48659793814433
Wyndham,Woolford,Male,1,1979-10-22,Engineer IV,Manufacturing,Mass Customer,N,No,10,9107 Pine View Plaza,3977,VIC,Australia,6,0.68,0.68,0.68,0.5780000000000001,591,591,0.782,5.48659793814433
Rochette,Haddacks,Female,44,1996-05-10,Tax Accountant,Retail,Affluent Customer,N,Yes,13,822 Di Loreto Junction,3020,VIC,Australia,8,0.56,0.7000000000000001,0.7000000000000001,0.7000000000000001,591,591,0.782,5.48659793814433
Otha,Langworthy,Female,91,1967-01-20,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,13,678 Lyons Trail,3130,VIC,Australia,10,0.61,0.7625,0.953125,0.81015625,401,401,0.935,5.48659793814433
Perry,Whitehurst,Male,79,1980-05-29,Structural Engineer,Manufacturing,High Net Worth,N,Yes,8,0 Nelson Crossing,3155,VIC,Australia,7,0.7,0.875,0.875,0.875,524,524,0.83671875,5.48659793814433
Emelia,Ackwood,Female,72,1988-09-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,10,1 South Street,4183,QLD,Australia,9,1.04,1.3,1.625,1.38125,515,515,0.839375,5.48659793814433
Harlin,Mazin,Male,34,1974-03-25,Computer Systems Analyst I,Manufacturing,Mass Customer,N,Yes,13,735 Westridge Road,2454,NSW,Australia,7,0.92,1.15,1.15,0.9775,181,181,1.158125,5.48659793814433
Moina,Rosenbaum,Female,50,2001-08-04,Graphic Designer,IT,Mass Customer,N,No,14,0 Memorial Road,3109,VIC,Australia,10,1.07,1.07,1.3375,1.136875,468,468,0.8898437499999999,5.48659793814433
Guenna,Filisov,Female,52,1969-02-09,Chemical Engineer,Manufacturing,High Net Worth,N,No,13,43 Stoughton Drive,2154,NSW,Australia,9,0.91,0.91,1.1375,1.1375,427,427,0.9125,5.48659793814433
Ottilie,Wanless,Female,51,1940-11-10,Environmental Specialist,,Affluent Customer,N,No,8,2 David Pass,2720,NSW,Australia,4,0.88,0.88,0.88,0.88,430,430,0.9095,5.48659793814433
Gregg,Aimeric,U,52,,Internal Auditor,IT,Mass Customer,N,No,7,72423 Surrey Street,3753,VIC,Australia,5,0.83,0.83,0.83,0.7054999999999999,433,433,0.90625,5.48659793814433
Rodolph,Denniss,Male,28,1974-08-07,Geologist III,Property,Affluent Customer,N,Yes,7,91281 Transport Center,3356,VIC,Australia,2,0.71,0.8875,0.8875,0.8875,436,436,0.903125,5.48659793814433
Kaela,Romaines,Female,41,1971-11-27,Geological Engineer,Manufacturing,High Net Worth,N,No,19,9193 Prairieview Drive,2155,NSW,Australia,10,0.68,0.68,0.8500000000000001,0.8500000000000001,259,259,1.0625,5.48659793814433
Rodney,Trethewey,Male,16,1997-03-17,Software Consultant,Financial Services,Affluent Customer,N,No,15,737 Service Lane,3030,VIC,Australia,8,0.44,0.44,0.44,0.44,441,441,0.901,5.48659793814433
Claudell,Rounsefell,Male,67,1993-11-27,VP Sales,Financial Services,Affluent Customer,N,No,8,61416 Karstens Place,4217,QLD,Australia,5,0.4,0.4,0.4,0.4,444,444,0.9,5.48659793814433
Cammy,Stoneham,Female,74,1963-05-02,Business Systems Development Analyst,Financial Services,High Net Worth,N,No,14,8648 Green Alley,4680,QLD,Australia,3,1.05,1.05,1.05,1.05,244,244,1.08375,5.48659793814433
Dory,Malpass,Female,19,1972-08-27,,,Affluent Customer,N,Yes,13,3653 Steensland Road,4103,QLD,Australia,8,0.48,0.6,0.6,0.6,455,455,0.8925,5.48659793814433
Kori,Sparsholt,Female,59,1940-05-19,Office Assistant II,,Mass Customer,N,Yes,19,37 Rigney Park,2171,NSW,Australia,9,0.73,0.9125,1.140625,0.96953125,455,455,0.8925,5.48659793814433
Lucky,Klainman,Female,24,1947-11-26,Chief Design Engineer,Retail,Mass Customer,N,No,8,0796 Barnett Plaza,3758,VIC,Australia,4,1.02,1.02,1.02,0.867,455,455,0.8925,5.48659793814433
Thorn,Stigers,Male,42,1972-05-19,Business Systems Development Analyst,Financial Services,Mass Customer,N,No,19,6218 Delladonna Parkway,4115,QLD,Australia,8,1.08,1.08,1.08,0.918,466,466,0.89,5.48659793814433
Vittorio,Boxen,Male,94,1965-08-15,Mechanical Systems Engineer,,Mass Customer,N,No,14,3 Anthes Court,2148,NSW,Australia,9,0.58,0.58,0.725,0.61625,233,233,1.1,5.48659793814433
Kippy,Barabisch,Male,11,2000-04-07,Legal Assistant,Manufacturing,Mass Customer,N,No,4,840 Graceland Street,2125,NSW,Australia,11,0.88,0.88,1.1,0.935,215,215,1.12890625,5.48659793814433
Sigismund,Sedger,Male,9,1999-11-29,Accountant II,Manufacturing,Affluent Customer,N,No,7,8069 Sunbrook Way,2155,NSW,Australia,10,0.71,0.71,0.8875,0.8875,473,473,0.884,5.48659793814433
Clotilda,Southers,Female,62,1999-11-08,Computer Systems Analyst II,Financial Services,Mass Customer,N,Yes,15,42 Donald Hill,2323,NSW,Australia,4,0.98,1.225,1.225,1.04125,361,361,0.9775,5.48659793814433
Georgi,,Male,29,1970-01-14,Assistant Manager,Manufacturing,High Net Worth,N,No,11,59 Garrison Terrace,3215,VIC,Australia,4,1.06,1.06,1.06,1.06,485,485,0.8755,5.48659793814433
Bogey,Attew,Male,88,1992-11-18,Software Engineer II,IT,Mass Customer,N,Yes,10,4 Monterey Road,4165,QLD,Australia,9,0.64,0.8,1.0,0.85,259,259,1.0625,5.48659793814433
Alexina,Mabley,Female,72,1975-10-12,Web Designer IV,Manufacturing,Mass Customer,N,Yes,10,9 Rieder Junction,2573,NSW,Australia,9,0.85,1.0625,1.328125,1.12890625,486,486,0.875,5.48659793814433
Justinn,Haruard,Female,48,1958-08-28,Health Coach IV,Health,High Net Worth,N,No,11,00 Judy Terrace,2035,NSW,Australia,12,0.77,0.77,0.9625,0.9625,414,414,0.924375,5.48659793814433
Gretna,Thredder,Female,62,1966-01-08,,,Mass Customer,N,No,18,1607 Westridge Drive,2203,NSW,Australia,11,0.89,0.89,1.1125,0.945625,223,223,1.115625,5.48659793814433
Sula,Thomann,Female,56,1989-03-17,Assistant Manager,,Mass Customer,N,No,6,7 Dayton Circle,2160,NSW,Australia,9,0.73,0.73,0.9125,0.775625,498,498,0.8606250000000001,5.48659793814433
Clevey,Aisthorpe,Male,27,1976-09-20,Software Consultant,,Mass Customer,N,Yes,8,0 Veith Way,2009,NSW,Australia,9,0.94,1.175,1.46875,1.2484375,502,502,0.8584999999999999,5.48659793814433
George,Jose,Male,68,1960-12-19,Payment Adjustment Coordinator,Retail,High Net Worth,N,Yes,20,535 Corben Point,4680,QLD,Australia,4,0.86,1.075,1.075,1.075,504,504,0.8500000000000001,5.48659793814433
Giorgi,O'Shirine,Male,68,1981-06-20,Payment Adjustment Coordinator,Retail,Mass Customer,N,Yes,15,6 Novick Alley,3934,VIC,Australia,8,1.09,1.3625,1.3625,1.158125,219,219,1.125,5.48659793814433
Hunfredo,Hayball,Male,7,1994-04-15,,IT,Affluent Customer,N,No,3,60461 Esch Avenue,2227,NSW,Australia,8,0.75,0.75,0.75,0.75,219,219,1.125,5.48659793814433
Eustacia,Dornan,Female,68,1985-09-02,Account Representative IV,Property,Mass Customer,N,No,5,1190 Hanson Street,3806,VIC,Australia,9,0.48,0.48,0.6,0.51,181,181,1.158125,5.48659793814433
Elvira,Darthe,Female,10,1975-04-08,Accounting Assistant I,Financial Services,Affluent Customer,N,No,16,89 Green Ridge Point,2168,NSW,Australia,9,0.58,0.58,0.725,0.725,536,536,0.8250000000000001,5.48659793814433
Delly,Sunman,Female,49,1959-04-11,Account Coordinator,Retail,Mass Customer,N,No,15,652 Fuller Terrace,3206,VIC,Australia,12,0.43,0.43,0.5375,0.456875,252,252,1.073125,5.48659793814433
Sawyer,Sponton,Male,36,1956-02-22,Help Desk Technician,Property,Mass Customer,N,Yes,10,5 Golf Terrace,2126,NSW,Australia,11,0.89,1.1125,1.390625,1.18203125,166,166,1.175,5.48659793814433
Elvira,Kurten,Female,65,1973-03-18,Assistant Professor,Financial Services,High Net Worth,N,No,12,65 Ridge Oak Court,2471,NSW,Australia,3,1.05,1.05,1.05,1.05,166,166,1.175,5.48659793814433
Murial,Bulloch,Female,59,1964-10-01,,Financial Services,Mass Customer,N,No,13,391 Old Shore Lane,2011,NSW,Australia,6,0.45,0.45,0.45,0.3825,349,349,0.9875,5.48659793814433
Loria,Tappington,Female,72,1955-09-06,Research Assistant IV,Property,Mass Customer,N,No,5,3920 Swallow Junction,3038,VIC,Australia,8,0.94,0.94,0.94,0.7989999999999999,174,174,1.16875,5.48659793814433
Kizzee,Kemston,Female,11,1961-09-29,,Health,Mass Customer,N,No,13,5979 Green Ridge Way,2767,NSW,Australia,8,0.8,0.8,0.8,0.68,386,386,0.945625,5.48659793814433
Leisha,McConway,Female,3,1975-10-31,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,13,95 Del Mar Court,3175,VIC,Australia,8,0.77,0.9625,0.9625,0.818125,632,632,0.74,5.48659793814433
Lissa,Gawn,Female,86,1962-09-21,Legal Assistant,Health,Mass Customer,N,Yes,17,14183 Iowa Center,4503,QLD,Australia,5,0.84,1.05,1.3125,1.115625,632,632,0.74,5.48659793814433
Carolann,Raatz,Female,25,1979-02-26,Chief Design Engineer,,High Net Worth,N,No,21,817 Bunker Hill Place,3977,VIC,Australia,6,0.56,0.56,0.56,0.56,386,386,0.945625,5.48659793814433
Nev,Prosh,Male,29,1950-05-08,Environmental Tech,Health,Affluent Customer,N,Yes,17,6115 Forest Crossing,2148,NSW,Australia,8,0.79,0.9875,0.9875,0.9875,612,612,0.7570312499999999,5.48659793814433
Lek,Pimblett,Male,88,1955-09-29,Product Engineer,Financial Services,Mass Customer,N,Yes,6,97 Merrick Center,2460,NSW,Australia,2,0.62,0.775,0.96875,0.8234374999999999,620,620,0.75,5.48659793814433
Feodor,Vickers,Male,60,1989-11-18,VP Quality Control,Financial Services,Mass Customer,N,Yes,4,40809 Truax Way,2209,NSW,Australia,6,1.01,1.2625,1.2625,1.073125,173,173,1.171875,5.48659793814433
Andree,Breeds,Female,31,1954-10-19,Senior Editor,Financial Services,Affluent Customer,N,Yes,11,93 Scofield Pass,3152,VIC,Australia,6,0.59,0.7374999999999999,0.7374999999999999,0.7374999999999999,637,637,0.7374999999999999,5.48659793814433
Delinda,Ech,Female,74,1944-10-21,Environmental Specialist,Argiculture,Mass Customer,N,Yes,17,28 Golf View Terrace,3101,VIC,Australia,10,1.1,1.375,1.71875,1.4609375,349,349,0.9875,5.48659793814433
Farlie,Brookz,Male,62,1963-07-31,Administrative Assistant I,Health,Mass Customer,N,Yes,6,6692 Independence Way,2070,NSW,Australia,12,1.01,1.2625,1.578125,1.34140625,615,615,0.7565,5.48659793814433
Palmer,Heaven,Male,82,1995-05-18,Staff Scientist,Financial Services,Affluent Customer,N,Yes,9,5 Hoard Parkway,3754,VIC,Australia,6,0.49,0.6125,0.765625,0.765625,382,382,0.95,5.48659793814433
Regine,Bownes,Female,99,1952-07-01,Senior Developer,Retail,Affluent Customer,N,No,15,255 Loeprich Lane,3752,VIC,Australia,9,0.58,0.58,0.725,0.725,166,166,1.175,5.48659793814433
Debbi,Dannatt,Female,2,1958-12-28,Technical Writer,,Affluent Customer,N,No,6,3 Pepper Wood Hill,4218,QLD,Australia,10,0.49,0.49,0.6125,0.6125,287,287,1.04,5.48659793814433
Tyne,Coate,Female,82,1965-07-15,Developer II,Manufacturing,Mass Customer,N,No,17,90820 Thackeray Street,2218,NSW,Australia,8,0.65,0.65,0.8125,0.6906249999999999,146,146,1.225,5.473282442748092
Claude,Bowstead,Female,37,1997-11-29,Accounting Assistant III,Manufacturing,Mass Customer,N,No,7,5263 Stone Corner Crossing,2217,NSW,Australia,12,0.82,0.82,1.025,0.8712499999999999,536,536,0.8250000000000001,5.473282442748092
Angele,Cadore,Female,5,1954-09-06,Chief Design Engineer,,Mass Customer,N,Yes,7,85894 Amoth Court,4125,QLD,Australia,7,0.85,1.0625,1.0625,0.903125,939,939,0.4675,5.473282442748092
Duff,Karlowicz,Male,50,1972-04-28,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,5,717 West Drive,2200,NSW,Australia,10,1.03,1.2875,1.609375,1.36796875,8,8,1.65625,5.473282442748092
Claudette,Renackowna,Female,55,1996-02-11,Administrative Officer,Manufacturing,Mass Customer,N,No,2,0800 Dahle Alley,2148,NSW,Australia,8,0.98,0.98,0.98,0.833,492,492,0.8712499999999999,5.473282442748092
Hilario,McCulloch,Male,61,1986-01-10,Physical Therapy Assistant,Retail,Mass Customer,N,No,8,799 Luster Road,3051,VIC,Australia,8,0.7,0.7,0.7,0.595,530,530,0.8287500000000001,5.473282442748092
Raleigh,Pont,Male,48,1964-11-02,Associate Professor,Entertainment,Mass Customer,N,No,14,7650 Gulseth Parkway,3139,VIC,Australia,7,0.58,0.58,0.58,0.4929999999999999,883,883,0.53125,5.473282442748092
Morly,Genery,Male,69,1970-03-22,Structural Engineer,Property,Mass Customer,N,No,16,14 Mccormick Park,2113,NSW,Australia,11,0.89,0.89,1.1125,0.945625,1,1,1.71875,5.473282442748092
Denys,Minshall,Female,30,1961-12-26,Environmental Tech,Manufacturing,Affluent Customer,N,Yes,14,7 Myrtle Lane,2324,NSW,Australia,8,0.78,0.9750000000000001,0.9750000000000001,0.9750000000000001,152,152,1.221875,5.473282442748092
Erasmus,Olenchenko,Male,56,1965-02-03,Software Test Engineer IV,Property,Mass Customer,N,Yes,5,415 Rockefeller Trail,2484,NSW,Australia,7,0.79,0.9875,0.9875,0.839375,464,464,0.8906249999999999,5.473282442748092
Lesley,Garey,Male,52,1994-03-29,Software Consultant,Telecommunications,Mass Customer,N,No,11,924 Lindbergh Court,2226,NSW,Australia,9,0.44,0.44,0.55,0.4675,883,883,0.53125,5.473282442748092
Hersh,Stubbert,Male,0,2000-06-25,Technical Writer,Manufacturing,Mass Customer,N,Yes,15,68 Fairfield Street,4115,QLD,Australia,8,1.04,1.3,1.3,1.105,226,226,1.1125,5.473282442748092
Marcellina,Baynton,Female,60,1947-03-11,Software Engineer III,Financial Services,Mass Customer,N,No,16,56 Comanche Terrace,3141,VIC,Australia,10,0.48,0.48,0.6,0.51,455,455,0.8925,5.473282442748092
Paulina,Iannuzzelli,Female,57,1956-03-08,Automation Specialist I,Manufacturing,Mass Customer,N,No,19,097 Hollow Ridge Alley,2118,NSW,Australia,11,0.52,0.52,0.65,0.5525,877,877,0.54,5.473282442748092
Huberto,Mollatt,Male,82,1961-08-27,Programmer IV,,Mass Customer,N,Yes,14,31121 Pierstorff Center,2770,NSW,Australia,7,0.93,1.1625,1.453125,1.23515625,483,483,0.8765625,5.473282442748092
Eleonora,Wiszniewski,Female,49,1980-04-23,Financial Advisor,Financial Services,Affluent Customer,N,No,9,6227 Quincy Terrace,4740,QLD,Australia,2,1.09,1.09,1.09,1.09,788,788,0.6125,5.473282442748092
Malvin,Ryhorovich,Male,37,1962-03-03,Quality Control Specialist,,Mass Customer,N,No,5,5356 Sugar Plaza,4818,QLD,Australia,3,0.55,0.55,0.55,0.4675,252,252,1.073125,5.473282442748092
